density,coh,fric,height,angle,factor
20,500,50,10,35,19.591
20,600,15,10,35,20.493
20,600,20,10,35,20.739
20,600,25,10,35,21.003
20,600,30,10,35,21.291
20,600,35,10,35,21.612
20,600,40,10,35,21.977
20,600,45,10,35,22.403
20,600,50,10,35,22.901
23,10,15,10,35,0.878
23,10,20,10,35,1.058
23,10,25,10,35,1.243
23,10,30,10,35,1.444
23,10,35,10,35,1.657
23,10,40,10,35,1.892
23,10,45,10,35,1.892
23,10,50,10,35,2.484
23,20,15,10,35,1.211
23,20,20,10,35,1.409
23,20,25,10,35,1.619
23,20,30,10,35,1.834
23,20,35,10,35,2.066
23,20,40,10,35,2.317
23,20,45,10,35,2.608
23,20,50,10,35,2.956
23,50,15,10,35,2.956
23,50,20,10,35,2.349
23,50,25,10,35,2.585
23,50,30,10,35,2.839
23,50,35,10,35,3.091
23,50,40,10,35,3.376
23,50,45,10,35,3.707
23,50,50,10,35,4.101
23,100,15,10,35,3.563
23,100,20,10,35,3.812
23,100,25,10,35,4.06
23,100,30,10,35,4.33
23,100,35,10,35,4.631
23,100,40,10,35,4.955
23,100,45,10,35,5.327
23,100,50,10,35,5.754
23,200,15,10,35,6.436
23,200,20,10,35,6.685
23,200,25,10,35,6.947
23,200,30,10,35,7.233
23,200,35,10,35,7.553
23,200,40,10,35,7.894
23,200,45,10,35,8.285
23,200,50,10,35,8.752
23,300,15,10,35,9.301
23,300,20,10,35,9.553
23,300,25,10,35,9.824
23,300,30,10,35,10.108
23,300,35,10,35,10.423
23,300,40,10,35,10.781
23,300,45,10,35,11.198
23,300,50,10,35,11.679
23,400,15,10,35,12.169
23,400,20,10,35,12.419
23,400,25,10,35,12.687
23,400,30,10,35,12.981
23,400,35,10,35,13.3
23,400,40,10,35,13.654
23,400,45,10,35,14.068
23,400,50,10,35,14.563
23,500,15,10,35,15.039
23,500,20,10,35,15.287
23,500,25,10,35,15.553
23,500,30,10,35,15.845
23,500,35,10,35,16.169
23,500,40,10,35,16.533
23,500,45,10,35,16.943
23,500,50,10,35,17.435
23,600,15,10,35,17.909
23,600,20,10,35,18.156
23,600,25,10,35,18.421
23,600,30,10,35,18.711
23,600,35,10,35,19.033
23,600,40,10,35,19.4
23,600,45,10,35,19.822
23,600,50,10,35,20.311
26,10,15,10,35,0.836
26,10,20,10,35,1.012
26,10,25,10,35,1.197
26,10,30,10,35,1.394
26,10,35,10,35,1.603
26,10,40,10,35,1.838
26,10,45,10,35,2.107
26,10,50,10,35,2.427
26,20,15,10,35,1.135
26,20,20,10,35,1.333
26,20,25,10,35,1.537
26,20,30,10,35,1.75
26,20,35,10,35,1.974
26,20,40,10,35,2.225
26,20,45,10,35,2.516
26,20,50,10,35,2.852
26,50,15,10,35,1.946
26,50,20,10,35,2.175
26,50,25,10,35,2.411
26,50,30,10,35,2.648
26,50,35,10,35,2.9
26,50,40,10,35,3.186
26,50,45,10,35,3.517
26,50,50,10,35,3.893
26,100,15,10,35,3.232
26,100,20,10,35,3.474
26,100,25,10,35,3.723
26,100,30,10,35,3.993
26,100,35,10,35,4.286
26,100,40,10,35,4.607
26,100,45,10,35,4.979
26,100,50,10,35,5.372
26,200,15,10,35,5.775
26,200,20,10,35,6.021
26,200,25,10,35,6.284
26,200,30,10,35,6.571
26,200,35,10,35,6.881
26,200,40,10,35,7.218
26,200,45,10,35,7.61
26,200,50,10,35,8.078
26,300,15,10,35,8.309
26,300,20,10,35,8.562
26,300,25,10,35,8.828
26,300,30,10,35,9.112
26,300,35,10,35,9.428
26,300,40,10,35,9.788
26,300,45,10,35,10.2
26,300,50,10,35,10.665
26,400,15,10,35,10.845
26,400,20,10,35,11.096
26,400,25,10,35,11.365
26,400,30,10,35,11.658
26,400,35,10,35,11.658
26,400,40,10,35,12.327
26,400,45,10,35,12.742
26,400,50,10,35,13.24
26,500,15,10,35,13.383
26,500,20,10,35,13.632
26,500,25,10,35,13.9
26,500,30,10,35,13.9
26,500,35,10,35,14.518
26,500,40,10,35,14.872
26,500,45,10,35,15.284
26,500,50,10,35,15.777
26,600,15,10,35,15.922
26,600,20,10,35,16.17
26,600,25,10,35,16.436
26,600,30,10,35,16.726
26,600,35,10,35,17.05
26,600,40,10,35,17.419
26,600,45,10,35,17.828
26,600,50,10,35,18.319
29,10,15,10,35,0.803
29,10,20,10,35,0.977
29,10,25,10,35,1.161
29,10,30,10,35,1.351
29,10,35,10,35,1.56
29,10,40,10,35,1.793
29,10,45,10,35,2.062
29,10,50,10,35,2.378
29,20,15,10,35,1.075
29,20,20,10,35,1.272
29,20,25,10,35,1.272
29,20,30,10,35,1.678
29,20,35,10,35,1.901
29,20,40,10,35,2.152
29,20,45,10,35,2.439
29,20,50,10,35,2.766
29,50,15,10,35,1.813
29,50,20,10,35,2.037
29,50,25,10,35,2.269
29,50,30,10,35,2.497
29,50,35,10,35,2.749
29,50,40,10,35,3.035
29,50,45,10,35,3.359
29,50,50,10,35,3.728
29,100,15,10,35,2.97
29,100,20,10,35,3.206
29,100,25,10,35,3.455
29,100,30,10,35,3.726
29,100,35,10,35,4.01
29,100,40,10,35,4.331
29,100,45,10,35,4.676
29,100,50,10,35,5.069
29,200,15,10,35,5.249
29,200,20,10,35,5.495
29,200,25,10,35,5.759
29,200,30,10,35,6.047
29,200,35,10,35,6.345
29,200,40,10,35,6.683
29,200,45,10,35,7.075
29,200,50,10,35,7.075
29,300,15,10,35,7.522
29,300,20,10,35,7.776
29,300,25,10,35,8.038
29,300,30,10,35,8.323
29,300,35,10,35,8.64
29,300,40,10,35,9.001
29,300,45,10,35,9.396
29,300,50,10,35,9.861
29,400,15,10,35,9.796
29,400,20,10,35,10.047
29,400,25,10,35,10.317
29,400,30,10,35,10.604
29,400,35,10,35,10.918
29,400,40,10,35,11.276
29,400,45,10,35,11.276
29,400,50,10,35,12.185
29,500,15,10,35,12.07
29,500,20,10,35,12.32
29,500,25,10,35,12.589
29,500,30,10,35,12.882
29,500,35,10,35,13.2
29,500,40,10,35,13.555
29,500,45,10,35,13.969
29,500,50,10,35,14.464
29,600,15,10,35,14.346
29,600,20,10,35,14.595
29,600,25,10,35,14.861
29,600,30,10,35,15.153
29,600,35,10,35,15.478
29,600,40,10,35,15.478
29,600,45,10,35,16.249
29,600,50,10,35,16.741
32,10,15,10,35,0.773
32,10,20,10,35,0.946
32,10,25,10,35,1.127
32,10,30,10,35,1.316
32,10,35,10,35,1.524
32,10,40,10,35,1.756
32,10,45,10,35,2.025
32,10,50,10,35,2.338
32,20,15,10,35,1.025
32,20,20,10,35,1.22
32,20,25,10,35,1.417
32,20,30,10,35,1.618
32,20,35,10,35,1.842
32,20,40,10,35,2.093
32,20,45,10,35,2.37
32,20,50,10,35,2.696
32,50,15,10,35,1.703
32,50,20,10,35,1.925
32,50,25,10,35,2.146
32,50,30,10,35,2.374
32,50,35,10,35,2.626
32,50,40,10,35,2.912
32,50,45,10,35,3.224
32,50,50,10,35,3.593
32,100,15,10,35,2.756
32,100,20,10,35,2.988
32,100,25,10,35,3.238
32,100,30,10,35,3.502
32,100,35,10,35,3.786
32,100,40,10,35,4.1
32,100,45,10,35,4.43
32,100,50,10,35,4.824
32,200,15,10,35,4.821
32,200,20,10,35,5.067
32,200,25,10,35,5.332
32,200,30,10,35,5.611
32,200,35,10,35,5.91
32,200,40,10,35,6.248
32,200,45,10,35,6.641
32,200,50,10,35,7.089
32,300,15,10,35,6.883
32,300,20,10,35,7.135
32,300,25,10,35,7.396
32,300,30,10,35,7.682
32,300,35,10,35,8
32,300,40,10,35,8.352
32,300,45,10,35,8.742
32,300,50,10,35,9.209
32,400,15,10,35,8.943
32,400,20,10,35,9.195
32,400,25,10,35,9.465
32,400,30,10,35,9.748
32,400,35,10,35,10.063
32,400,40,10,35,10.422
32,400,45,10,35,10.84
32,400,50,10,35,11.313
32,500,15,10,35,11.004
32,500,20,10,35,11.254
32,500,25,10,35,11.524
32,500,30,10,35,11.524
32,500,35,10,35,12.13
32,500,40,10,35,12.486
32,500,45,10,35,12.901
32,500,50,10,35,13.398
32,600,15,10,35,13.066
32,600,20,10,35,13.315
32,600,25,10,35,13.583
32,600,30,10,35,13.876
32,600,35,10,35,14.2
32,600,40,10,35,14.554
32,600,45,10,35,14.966
32,600,50,10,35,15.46
17,10,15,10,40,0.91
17,10,20,10,40,1.075
17,10,25,10,40,1.241
17,10,30,10,40,1.419
17,10,35,10,40,1.615
17,10,40,10,40,1.823
17,10,45,10,40,2.065
17,10,50,10,40,2.347
17,20,15,10,40,1.321
17,20,20,10,40,1.502
17,20,25,10,40,1.693
17,20,30,10,40,1.893
17,20,35,10,40,2.104
17,20,40,10,40,2.331
17,20,45,10,40,2.591
17,20,50,10,40,2.9
17,50,15,10,40,2.465
17,50,20,10,40,2.684
17,50,25,10,40,2.903
17,50,30,10,40,3.129
17,50,35,10,40,3.36
17,50,40,10,40,3.622
17,50,45,10,40,3.925
17,50,50,10,40,4.28
17,100,15,10,40,4.332
17,100,20,10,40,4.544
17,100,25,10,40,4.773
17,100,30,10,40,5.025
17,100,35,10,40,5.305
17,100,40,10,40,5.608
17,100,45,10,40,5.952
17,100,50,10,40,6.327
17,200,15,10,40,8.084
17,200,20,10,40,8.084
17,200,25,10,40,8.511
17,200,30,10,40,8.755
17,200,35,10,40,9.027
17,200,40,10,40,9.337
17,200,45,10,40,9.699
17,200,50,10,40,10.134
17,300,15,10,40,11.842
17,300,20,10,40,12.045
17,300,25,10,40,12.263
17,300,30,10,40,12.502
17,300,35,10,40,12.502
17,300,40,10,40,13.073
17,300,45,10,40,13.429
17,300,50,10,40,13.856
17,400,15,10,40,15.603
17,400,20,10,40,15.804
17,400,25,10,40,16.02
17,400,30,10,40,16.256
17,400,35,10,40,16.52
17,400,40,10,40,16.82
17,400,45,10,40,17.171
17,400,50,10,40,17.592
17,500,15,10,40,19.364
17,500,20,10,40,19.564
17,500,25,10,40,19.778
17,500,30,10,40,20.013
17,500,35,10,40,20.274
17,500,40,10,40,20.572
17,500,45,10,40,20.919
17,500,50,10,40,21.336
17,600,15,10,40,23.126
17,600,20,10,40,23.325
17,600,25,10,40,23.538
17,600,30,10,40,23.772
17,600,35,10,40,24.031
17,600,40,10,40,24.326
17,600,45,10,40,24.671
17,600,50,10,40,25.085
20,10,15,10,40,0.846
20,10,20,10,40,0.846
20,10,25,10,40,1.167
20,10,30,10,40,1.344
20,10,35,10,40,1.531
20,10,40,10,40,1.738
20,10,45,10,40,1.976
20,10,50,10,40,2.257
20,20,15,10,40,1.198
20,20,20,10,40,1.38
20,20,25,10,40,1.565
20,20,30,10,40,1.76
20,20,35,10,40,1.96
20,20,40,10,40,2.184
20,20,45,10,40,2.444
20,20,50,10,40,2.747
20,50,15,10,40,2.187
20,50,20,10,40,2.399
20,50,25,10,40,2.613
20,50,30,10,40,2.822
20,50,35,10,40,3.054
20,50,40,10,40,3.316
20,50,45,10,40,3.614
20,50,50,10,40,3.96
20,100,15,10,40,3.771
20,100,20,10,40,3.985
20,100,25,10,40,4.215
20,100,30,10,40,4.469
20,100,35,10,40,4.739
20,100,40,10,40,5.036
20,100,45,10,40,5.354
20,100,50,10,40,5.714
20,200,15,10,40,6.957
20,200,20,10,40,7.164
20,200,25,10,40,7.388
20,200,30,10,40,7.633
20,200,35,10,40,7.907
20,200,40,10,40,8.22
20,200,45,10,40,8.585
20,200,50,10,40,9.022
20,300,15,10,40,10.15
20,300,20,10,40,10.354
20,300,25,10,40,10.574
20,300,30,10,40,10.815
20,300,35,10,40,11.084
20,300,40,10,40,11.39
20,300,45,10,40,11.749
20,300,50,10,40,12.179
20,400,15,10,40,13.346
20,400,20,10,40,13.548
20,400,25,10,40,13.765
20,400,30,10,40,14.003
20,400,35,10,40,14.269
20,400,40,10,40,14.571
20,400,45,10,40,14.924
20,400,50,10,40,15.349
20,500,15,10,40,16.543
20,500,20,10,40,16.744
20,500,25,10,40,16.959
20,500,30,10,40,17.195
20,500,35,10,40,17.458
20,500,40,10,40,17.757
20,500,45,10,40,17.757
20,500,50,10,40,18.527
20,600,15,10,40,19.74
20,600,20,10,40,19.94
20,600,25,10,40,20.154
20,600,30,10,40,20.389
20,600,35,10,40,20.65
20,600,40,10,40,20.947
20,600,45,10,40,21.294
20,600,50,10,40,21.711
23,10,15,10,40,0.794
23,10,20,10,40,0.949
23,10,25,10,40,1.112
23,10,30,10,40,1.283
23,10,35,10,40,1.468
23,10,40,10,40,1.673
23,10,45,10,40,1.91
23,10,50,10,40,2.187
23,20,15,10,40,1.108
23,20,20,10,40,1.286
23,20,25,10,40,1.469
23,20,30,10,40,1.654
23,20,35,10,40,1.852
23,20,40,10,40,2.075
23,20,45,10,40,2.334
23,20,50,10,40,2.624
23,50,15,10,40,1.982
23,50,20,10,40,2.187
23,50,25,10,40,2.386
23,50,30,10,40,2.596
23,50,35,10,40,2.828
23,50,40,10,40,3.088
23,50,45,10,40,3.378
23,50,50,10,40,3.72
23,100,15,10,40,3.356
23,100,20,10,40,3.572
23,100,25,10,40,3.804
23,100,30,10,40,4.054
23,100,35,10,40,4.316
23,100,40,10,40,4.598
23,100,45,10,40,4.9
23,100,50,10,40,5.262
23,200,15,10,40,6.125
23,200,20,10,40,6.333
23,200,25,10,40,6.558
23,200,30,10,40,6.805
23,200,35,10,40,7.081
23,200,40,10,40,7.396
23,200,45,10,40,7.762
23,200,50,10,40,7.762
23,300,15,10,40,8.9
23,300,20,10,40,9.105
23,300,25,10,40,9.326
23,300,30,10,40,9.569
23,300,35,10,40,9.839
23,300,40,10,40,9.839
23,300,45,10,40,10.509
23,300,50,10,40,10.942
23,400,15,10,40,11.679
23,400,20,10,40,11.882
23,400,25,10,40,12.1
23,400,30,10,40,12.339
23,400,35,10,40,12.606
23,400,40,10,40,12.911
23,400,45,10,40,13.266
23,400,50,10,40,13.694
23,500,15,10,40,14.458
23,500,20,10,40,14.66
23,500,25,10,40,14.876
23,500,30,10,40,15.113
23,500,35,10,40,15.378
23,500,40,10,40,15.679
23,500,45,10,40,16.031
23,500,50,10,40,16.454
23,600,15,10,40,17.238
23,600,20,10,40,17.438
23,600,25,10,40,17.654
23,600,30,10,40,17.889
23,600,35,10,40,18.151
23,600,40,10,40,18.451
23,600,45,10,40,18.8
23,600,50,10,40,19.219
26,10,15,10,40,0.752
26,10,20,10,40,0.908
26,10,25,10,40,1.068
26,10,30,10,40,1.235
26,10,35,10,40,1.419
26,10,40,10,40,1.622
26,10,45,10,40,1.858
26,10,50,10,40,2.13
26,20,15,10,40,1.038
26,20,20,10,40,1.213
26,20,25,10,40,1.39
26,20,30,10,40,1.57
26,20,35,10,40,1.768
26,20,40,10,40,1.992
26,20,45,10,40,2.24
26,20,50,10,40,2.526
26,50,15,10,40,1.82
26,50,20,10,40,2.02
26,50,25,10,40,2.212
26,50,30,10,40,2.422
26,50,35,10,40,2.654
26,50,40,10,40,2.906
26,50,45,10,40,3.196
26,50,50,10,40,3.518
26,100,15,10,40,3.038
26,100,20,10,40,3.255
26,100,25,10,40,3.488
26,100,30,10,40,3.728
26,100,35,10,40,3.989
26,100,40,10,40,4.25
26,100,45,10,40,4.552
26,100,50,10,40,4.914
26,200,15,10,40,5.485
26,200,20,10,40,5.695
26,200,25,10,40,5.921
26,200,30,10,40,6.17
26,200,35,10,40,6.447
26,200,40,10,40,6.763
26,200,45,10,40,7.126
26,200,50,10,40,7.535
26,300,15,10,40,7.939
26,300,20,10,40,8.145
26,300,25,10,40,8.367
26,300,30,10,40,8.611
26,300,35,10,40,8.883
26,300,40,10,40,9.194
26,300,45,10,40,9.194
26,300,50,10,40,9.992
26,400,15,10,40,10.396
26,400,20,10,40,10.6
26,400,25,10,40,10.819
26,400,30,10,40,11.06
26,400,35,10,40,11.329
26,400,40,10,40,11.635
26,400,45,10,40,11.993
26,400,50,10,40,12.422
26,500,15,10,40,12.855
26,500,20,10,40,13.057
26,500,25,10,40,13.274
26,500,30,10,40,13.512
26,500,35,10,40,13.778
26,500,40,10,40,14.081
26,500,45,10,40,14.435
26,500,50,10,40,14.861
26,600,15,10,40,15.313
26,600,20,10,40,15.514
26,600,25,10,40,15.73
26,600,30,10,40,15.967
26,600,35,10,40,16.231
26,600,40,10,40,16.531
26,600,45,10,40,16.882
26,600,50,10,40,17.304
29,10,15,10,40,0.719
29,10,20,10,40,0.875
29,10,25,10,40,1.031
29,10,30,10,40,1.196
29,10,35,10,40,1.378
29,10,40,10,40,1.581
29,10,45,10,40,1.813
29,10,50,10,40,2.082
29,20,15,10,40,0.983
29,20,20,10,40,1.154
29,20,25,10,40,1.325
29,20,30,10,40,1.325
29,20,35,10,40,1.702
29,20,40,10,40,1.92
29,20,45,10,40,2.163
29,20,50,10,40,2.449
29,50,15,10,40,1.691
29,50,20,10,40,1.882
29,50,25,10,40,2.074
29,50,30,10,40,2.285
29,50,35,10,40,2.512
29,50,40,10,40,2.762
29,50,45,10,40,3.042
29,50,50,10,40,3.355
29,100,15,10,40,2.786
29,100,20,10,40,3.004
29,100,25,10,40,3.232
29,100,30,10,40,3.47
29,100,35,10,40,3.712
29,100,40,10,40,3.973
29,100,45,10,40,4.276
29,100,50,10,40,4.639
29,200,15,10,40,4.978
29,200,20,10,40,5.189
29,200,25,10,40,5.416
29,200,30,10,40,5.666
29,200,35,10,40,5.944
29,200,40,10,40,6.262
29,200,45,10,40,6.609
29,200,50,10,40,6.609
29,300,15,10,40,7.177
29,300,20,10,40,7.384
29,300,25,10,40,7.607
29,300,30,10,40,7.852
29,300,35,10,40,8.126
29,300,40,10,40,8.438
29,300,45,10,40,8.802
29,300,50,10,40,9.239
29,400,15,10,40,9.379
29,400,20,10,40,9.584
29,400,25,10,40,9.804
29,400,30,10,40,10.046
29,400,35,10,40,10.316
29,400,40,10,40,10.624
29,400,45,10,40,10.983
29,400,50,10,40,11.415
29,500,15,10,40,11.583
29,500,20,10,40,11.786
29,500,25,10,40,12.004
29,500,30,10,40,12.244
29,500,35,10,40,12.511
29,500,40,10,40,12.815
29,500,45,10,40,12.815
29,500,50,10,40,13.599
29,600,15,10,40,13.787
29,600,20,10,40,13.989
29,600,25,10,40,14.206
29,600,30,10,40,14.443
29,600,35,10,40,14.708
29,600,40,10,40,15.01
29,600,45,10,40,15.363
29,600,50,10,40,15.787
32,10,15,10,40,0.692
32,10,20,10,40,0.846
32,10,25,10,40,1
32,10,30,10,40,1.165
32,10,35,10,40,1.345
32,10,40,10,40,1.546
32,10,45,10,40,1.775
32,10,50,10,40,2.043
32,20,15,10,40,0.936
32,20,20,10,40,1.104
32,20,25,10,40,1.271
32,20,30,10,40,1.451
32,20,35,10,40,1.649
32,20,40,10,40,1.859
32,20,45,10,40,2.1
32,20,50,10,40,2.385
32,50,15,10,40,1.586
32,50,20,10,40,1.77
32,50,25,10,40,1.962
32,50,30,10,40,2.173
32,50,35,10,40,2.394
32,50,40,10,40,2.643
32,50,45,10,40,2.91
32,50,50,10,40,3.221
32,100,15,10,40,2.582
32,100,20,10,40,2.8
32,100,25,10,40,3.023
32,100,30,10,40,3.257
32,100,35,10,40,3.487
32,100,40,10,40,3.749
32,100,45,10,40,4.053
32,100,50,10,40,4.414
32,200,15,10,40,4.566
32,200,20,10,40,4.778
32,200,25,10,40,5.006
32,200,30,10,40,5.257
32,200,35,10,40,5.537
32,200,40,10,40,5.846
32,200,45,10,40,6.19
32,200,50,10,40,6.583
32,300,15,10,40,6.558
32,300,20,10,40,6.766
32,300,25,10,40,6.99
32,300,30,10,40,7.237
32,300,35,10,40,7.511
32,300,40,10,40,7.825
32,300,45,10,40,8.19
32,300,50,10,40,8.627
32,400,15,10,40,8.553
32,400,20,10,40,8.759
32,400,25,10,40,8.98
32,400,30,10,40,9.223
32,400,35,10,40,9.494
32,400,40,10,40,9.803
32,400,45,10,40,10.165
32,400,50,10,40,10.598
32,500,15,10,40,10.55
32,500,20,10,40,10.754
32,500,25,10,40,10.973
32,500,30,10,40,11.213
32,500,35,10,40,11.482
32,500,40,10,40,11.788
32,500,45,10,40,12.145
32,500,50,10,40,12.575
32,600,15,10,40,12.547
32,600,20,10,40,12.749
32,600,25,10,40,12.967
32,600,30,10,40,13.206
32,600,35,10,40,13.206
32,600,40,10,40,13.775
32,600,45,10,40,14.13
32,600,50,10,40,14.556
17,10,15,10,45,0.835
17,10,20,10,45,0.982
17,10,25,10,45,1.133
17,10,30,10,45,1.29
17,10,35,10,45,1.458
17,10,40,10,45,1.645
17,10,45,10,45,1.859
17,10,50,10,45,2.112
17,20,15,10,45,1.228
17,20,20,10,45,1.39
17,20,25,10,45,1.559
17,20,30,10,45,1.733
17,20,35,10,45,1.919
17,20,40,10,45,2.127
17,20,45,10,45,2.365
17,20,50,10,45,2.63
17,50,15,10,45,2.328
17,50,20,10,45,2.509
17,50,25,10,45,2.696
17,50,30,10,45,2.9
17,50,35,10,45,3.123
17,50,40,10,45,3.355
17,50,45,10,45,3.626
17,50,50,10,45,3.94
17,100,15,10,45,4.13
17,100,20,10,45,4.316
17,100,25,10,45,4.517
17,100,30,10,45,4.738
17,100,35,10,45,4.968
17,100,40,10,45,5.221
17,100,45,10,45,5.516
17,100,50,10,45,5.868
17,200,15,10,45,7.759
17,200,20,10,45,7.936
17,200,25,10,45,8.129
17,200,30,10,45,8.341
17,200,35,10,45,8.578
17,200,40,10,45,8.85
17,200,45,10,45,9.168
17,200,50,10,45,9.551
17,300,15,10,45,11.395
17,300,20,10,45,11.569
17,300,25,10,45,11.757
17,300,30,10,45,11.963
17,300,35,10,45,12.195
17,300,40,10,45,12.459
17,300,45,10,45,12.769
17,300,50,10,45,13.143
17,400,15,10,45,15.034
17,400,20,10,45,15.206
17,400,25,10,45,15.391
17,400,30,10,45,15.594
17,400,35,10,45,15.821
17,400,40,10,45,16.081
17,400,45,10,45,16.385
17,400,50,10,45,16.752
17,500,15,10,45,18.674
17,500,20,10,45,18.844
17,500,25,10,45,19.027
17,500,30,10,45,19.228
17,500,35,10,45,19.453
17,500,40,10,45,19.709
17,500,45,10,45,20.009
17,500,50,10,45,20.371
17,600,15,10,45,22.314
17,600,20,10,45,22.484
17,600,25,10,45,22.666
17,600,30,10,45,22.865
17,600,35,10,45,23.087
17,600,40,10,45,23.341
17,600,45,10,45,23.638
17,600,50,10,45,23.996
20,10,15,10,45,0.772
20,10,20,10,45,0.916
20,10,25,10,45,1.062
20,10,30,10,45,1.214
20,10,35,10,45,1.38
20,10,40,10,45,1.566
20,10,45,10,45,1.778
20,10,50,10,45,2.022
20,20,15,10,45,1.112
20,20,20,10,45,1.273
20,20,25,10,45,1.435
20,20,30,10,45,1.605
20,20,35,10,45,1.788
20,20,40,10,45,1.995
20,20,45,10,45,2.218
20,20,50,10,45,2.48
20,50,15,10,45,2.058
20,50,20,10,45,2.232
20,50,25,10,45,2.42
20,50,30,10,45,2.624
20,50,35,10,45,2.83
20,50,40,10,45,3.064
20,50,45,10,45,3.329
20,50,50,10,45,3.629
20,100,15,10,45,3.588
20,100,20,10,45,3.775
20,100,25,10,45,3.979
20,100,30,10,45,4.191
20,100,35,10,45,4.414
20,100,40,10,45,4.669
20,100,45,10,45,4.964
20,100,50,10,45,5.311
20,200,15,10,45,6.669
20,200,20,10,45,6.669
20,200,25,10,45,6.669
20,200,30,10,45,7.257
20,200,35,10,45,7.497
20,200,40,10,45,7.771
20,200,45,10,45,8.092
20,200,50,10,45,8.449
20,300,15,10,45,9.758
20,300,20,10,45,9.934
20,300,25,10,45,10.123
20,300,30,10,45,10.332
20,300,35,10,45,10.565
20,300,40,10,45,10.833
20,300,45,10,45,11.146
20,300,50,10,45,11.524
20,400,15,10,45,12.851
20,400,20,10,45,13.023
20,400,25,10,45,13.21
20,400,30,10,45,13.415
20,400,35,10,45,13.644
20,400,40,10,45,13.907
20,400,45,10,45,14.214
20,400,50,10,45,14.214
20,500,15,10,45,15.944
20,500,20,10,45,16.115
20,500,25,10,45,16.3
20,500,30,10,45,16.502
20,500,35,10,45,16.729
20,500,40,10,45,16.988
20,500,45,10,45,17.291
20,500,50,10,45,17.291
20,600,15,10,45,19.038
20,600,20,10,45,19.208
20,600,25,10,45,19.391
20,600,30,10,45,19.592
20,600,35,10,45,19.816
20,600,40,10,45,20.072
20,600,45,10,45,20.372
20,600,50,10,45,20.733
23,10,15,10,45,0.724
23,10,20,10,45,0.867
23,10,25,10,45,1.007
23,10,30,10,45,1.158
23,10,35,10,45,1.322
23,10,40,10,45,1.508
23,10,45,10,45,1.711
23,10,50,10,45,1.955
23,20,15,10,45,1.025
23,20,20,10,45,1.183
23,20,25,10,45,1.342
23,20,30,10,45,1.508
23,20,35,10,45,1.691
23,20,40,10,45,1.887
23,20,45,10,45,2.107
23,20,50,10,45,2.368
23,50,15,10,45,1.853
23,50,20,10,45,2.028
23,50,25,10,45,2.028
23,50,30,10,45,2.408
23,50,35,10,45,2.615
23,50,40,10,45,2.846
23,50,45,10,45,2.846
23,50,50,10,45,3.395
23,100,15,10,45,3.395
23,100,20,10,45,3.377
23,100,25,10,45,3.58
23,100,30,10,45,3.781
23,100,35,10,45,4.006
23,100,40,10,45,4.261
23,100,45,10,45,4.556
23,100,50,10,45,4.879
23,200,15,10,45,5.864
23,200,20,10,45,5.864
23,200,25,10,45,6.241
23,200,30,10,45,6.457
23,200,35,10,45,6.699
23,200,40,10,45,6.976
23,200,45,10,45,7.281
23,200,50,10,45,7.63
23,300,15,10,45,8.549
23,300,20,10,45,8.725
23,300,25,10,45,8.917
23,300,30,10,45,9.127
23,300,35,10,45,9.363
23,300,40,10,45,9.633
23,300,45,10,45,9.949
23,300,50,10,45,10.33
23,400,15,10,45,11.237
23,400,20,10,45,11.411
23,400,25,10,45,11.599
23,400,30,10,45,11.806
23,400,35,10,45,12.037
23,400,40,10,45,12.302
23,400,45,10,45,12.612
23,400,50,10,45,12.986
23,500,15,10,45,13.926
23,500,20,10,45,14.099
23,500,25,10,45,14.284
23,500,30,10,45,14.488
23,500,35,10,45,14.717
23,500,40,10,45,14.978
23,500,45,10,45,15.284
23,500,50,10,45,15.653
23,600,15,10,45,16.616
23,600,20,10,45,16.787
23,600,25,10,45,16.972
23,600,30,10,45,17.174
23,600,35,10,45,17.4
23,600,40,10,45,17.658
23,600,45,10,45,17.96
23,600,50,10,45,18.325
26,10,15,10,45,0.687
26,10,20,10,45,0.826
26,10,25,10,45,0.966
26,10,30,10,45,1.113
26,10,35,10,45,1.278
26,10,40,10,45,1.457
26,10,45,10,45,1.66
26,10,50,10,45,1.901
26,20,15,10,45,0.959
26,20,20,10,45,1.112
26,20,25,10,45,1.267
26,20,30,10,45,1.267
26,20,35,10,45,1.611
26,20,40,10,45,1.802
26,20,45,10,45,2.021
26,20,50,10,45,2.278
26,50,15,10,45,1.695
26,50,20,10,45,1.871
26,50,25,10,45,2.055
26,50,30,10,45,2.242
26,50,35,10,45,2.449
26,50,40,10,45,2.669
26,50,45,10,45,2.922
26,50,50,10,45,3.208
26,100,15,10,45,2.881
26,100,20,10,45,3.071
26,100,25,10,45,3.264
26,100,30,10,45,3.466
26,100,35,10,45,3.692
26,100,40,10,45,3.948
26,100,45,10,45,4.224
26,100,50,10,45,4.547
26,200,15,10,45,5.245
26,200,20,10,45,5.427
26,200,25,10,45,5.625
26,200,30,10,45,5.843
26,200,35,10,45,6.087
26,200,40,10,45,6.358
26,200,45,10,45,6.651
26,200,50,10,45,7.001
26,300,15,10,45,7.619
26,300,20,10,45,7.797
26,300,25,10,45,7.989
26,300,30,10,45,8.201
26,300,35,10,45,8.439
26,300,40,10,45,8.711
26,300,45,10,45,9.03
26,300,50,10,45,9.413
26,400,15,10,45,9.996
26,400,20,10,45,10.171
26,400,25,10,45,10.36
26,400,30,10,45,10.569
26,400,35,10,45,10.802
26,400,40,10,45,11.069
